Model,Scenario,Region,indicator,unit,year,emissions
GCAM,Low policy,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2128.911505
GCAM,Low policy,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2096.186355
GCAM,Low policy,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,246.3969457
GCAM,Low policy,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,442.2436951
GCAM,Low policy,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,688.190249
GCAM,Low policy,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1709.13885
GCAM,Low policy,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,4901.052981
GCAM,Low policy,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,492.953847
GCAM,Low policy,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,341.7088488
GCAM,Low policy,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,6200.039024
GCAM,Low policy,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,65919.82716
GCAM,No policy,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1079.861657
GCAM,No policy,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1131.255263
GCAM,No policy,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,819.5889299
GCAM,No policy,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2199.48888
GCAM,No policy,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,588.6227127
GCAM,No policy,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,635.6407056
GCAM,No policy,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1897.725389
GCAM,No policy,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,667.5822755
GCAM,No policy,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,856.0476426
GCAM,No policy,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1104.252595
GCAM,No policy,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,17130.64427
GCAM,No policy,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,517.1060685
GCAM,No policy,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1174.190796
GCAM,No policy,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,3387.80319
GCAM,No policy,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,147.9037921
GCAM,No policy,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,580.8659516
GCAM,No policy,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,929.0707886
GCAM,No policy,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,12423.38137
GCAM,No policy,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,3325.706116
GCAM,No policy,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1258.718624
GCAM,No policy,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1506.581071
GCAM,No policy,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,4614.00737
GCAM,No policy,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2130.858688
GCAM,No policy,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2217.290909
GCAM,No policy,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,392.5309561
GCAM,No policy,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,600.6309828
GCAM,No policy,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1105.243741
GCAM,No policy,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2048.172469
GCAM,No policy,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,5950.615388
GCAM,No policy,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,680.305441
GCAM,No policy,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,499.3057173
GCAM,No policy,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,9849.325198
GCAM,No policy,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,83450.32494
GCAM,Paris - Continued ambition,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,398.7088667
GCAM,Paris - Continued ambition,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,609.9542299
GCAM,Paris - Continued ambition,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,240.521649
GCAM,Paris - Continued ambition,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,657.8808497
GCAM,Paris - Continued ambition,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,69.31325983
GCAM,Paris - Continued ambition,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,37.53188286
GCAM,Paris - Continued ambition,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,346.1232486
GCAM,Paris - Continued ambition,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,184.5590236
GCAM,Paris - Continued ambition,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,550.2105589
GCAM,Paris - Continued ambition,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,326.1100106
GCAM,Paris - Continued ambition,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,6132.546378
GCAM,Paris - Continued ambition,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,14.59293284
GCAM,Paris - Continued ambition,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,179.4429143
GCAM,Paris - Continued ambition,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,373.5577706
GCAM,Paris - Continued ambition,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,54.74217252
GCAM,Paris - Continued ambition,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,270.0957566
GCAM,Paris - Continued ambition,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,326.3881515
GCAM,Paris - Continued ambition,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,9770.45539
GCAM,Paris - Continued ambition,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2836.672719
GCAM,Paris - Continued ambition,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,479.2444185
GCAM,Paris - Continued ambition,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,712.5913327
GCAM,Paris - Continued ambition,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,3049.682319
GCAM,Paris - Continued ambition,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2131.447221
GCAM,Paris - Continued ambition,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1727.810971
GCAM,Paris - Continued ambition,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,246.5037352
GCAM,Paris - Continued ambition,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,408.8359703
GCAM,Paris - Continued ambition,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,373.6269743
GCAM,Paris - Continued ambition,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,1604.974852
GCAM,Paris - Continued ambition,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,4678.776369
GCAM,Paris - Continued ambition,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,366.910904
GCAM,Paris - Continued ambition,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,344.4394072
GCAM,Paris - Continued ambition,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,355.4064647
GCAM,Paris - Continued ambition,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,39859.6587
GCAM,Paris - Increased ambition,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,70.34480853
GCAM,Paris - Increased ambition,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,126.7965734
GCAM,Paris - Increased ambition,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,48.55663393
GCAM,Paris - Increased ambition,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,102.6782217
GCAM,Paris - Increased ambition,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,54.80756041
GCAM,Paris - Increased ambition,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,52.02687564
GCAM,Paris - Increased ambition,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,170.8590069
GCAM,Paris - Increased ambition,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,60.36406691
GCAM,Paris - Increased ambition,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,118.3308566
GCAM,Paris - Increased ambition,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,230.8425219
GCAM,Paris - Increased ambition,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,3970.689317
GCAM,Paris - Increased ambition,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,16.85838755
GCAM,Paris - Increased ambition,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,113.9020613
GCAM,Paris - Increased ambition,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,298.2359461
GCAM,Paris - Increased ambition,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,9.406570994
GCAM,Paris - Increased ambition,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,109.5532513
GCAM,Paris - Increased ambition,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,117.3411776
GCAM,Paris - Increased ambition,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,2111.125838
GCAM,Paris - Increased ambition,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,632.4979715
GCAM,Paris - Increased ambition,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,125.7072479
GCAM,Paris - Increased ambition,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,149.5748428
GCAM,Paris - Increased ambition,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,641.726964
GCAM,Paris - Increased ambition,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,485.9964768
GCAM,Paris - Increased ambition,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,304.7754673
GCAM,Paris - Increased ambition,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,46.69604451
GCAM,Paris - Increased ambition,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,110.9878805
GCAM,Paris - Increased ambition,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,128.4989078
GCAM,Paris - Increased ambition,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,335.4694981
GCAM,Paris - Increased ambition,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,989.6819237
GCAM,Paris - Increased ambition,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,78.67987154
GCAM,Paris - Increased ambition,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,72.77604462
GCAM,Paris - Increased ambition,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,360.2634448
GCAM,Paris - Increased ambition,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2080,12246.05226
GCAM,Low policy,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,543.3538633
GCAM,Low policy,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,595.9338432
GCAM,Low policy,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,338.8326792
GCAM,Low policy,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,865.9123129
GCAM,Low policy,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,396.4483602
GCAM,Low policy,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,326.984842
GCAM,Low policy,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,907.4692246
GCAM,Low policy,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,374.4727899
GCAM,Low policy,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,675.4421664
GCAM,Low policy,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1163.733389
GCAM,Low policy,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,16415.00332
GCAM,Low policy,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,302.0764665
GCAM,Low policy,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,773.0032857
GCAM,Low policy,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2051.626711
GCAM,Low policy,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,51.94450017
GCAM,Low policy,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,617.1554009
GCAM,Low policy,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,595.9450069
GCAM,Low policy,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,12876.73779
GCAM,Low policy,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2971.673169
GCAM,Low policy,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,654.3177472
GCAM,Low policy,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,953.2099137
GCAM,Low policy,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,3121.623725
GCAM,Low policy,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2459.085932
GCAM,Low policy,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2238.899008
GCAM,Low policy,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,229.257989
GCAM,Low policy,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,479.6731539
GCAM,Low policy,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,758.8610609
GCAM,Low policy,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1958.334673
GCAM,Low policy,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,5174.997028
GCAM,Low policy,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,453.9860727
GCAM,Low policy,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,307.5954872
GCAM,Low policy,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,6093.417257
GCAM,Low policy,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,67727.00816
GCAM,No policy,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1378.596007
GCAM,No policy,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1206.040719
GCAM,No policy,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1050.488723
GCAM,No policy,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2843.520069
GCAM,No policy,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,659.0816124
GCAM,No policy,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,640.4315247
GCAM,No policy,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2126.550906
GCAM,No policy,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,689.9991613
GCAM,No policy,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1017.114147
GCAM,No policy,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1177.972101
GCAM,No policy,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,16977.3643
GCAM,No policy,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,618.9771776
GCAM,No policy,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1150.308193
GCAM,No policy,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,3364.23824
GCAM,No policy,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,165.3562339
GCAM,No policy,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,619.4213951
GCAM,No policy,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,906.2798672
GCAM,No policy,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,12873.26286
GCAM,No policy,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,3383.94594
GCAM,No policy,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1223.236081
GCAM,No policy,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1807.226523
GCAM,No policy,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,4911.90676
GCAM,No policy,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2458.963106
GCAM,No policy,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2346.956764
GCAM,No policy,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,392.1157937
GCAM,No policy,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,691.0499837
GCAM,No policy,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1260.023081
GCAM,No policy,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2338.77076
GCAM,No policy,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,6438.250874
GCAM,No policy,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,658.2914731
GCAM,No policy,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,485.9460285
GCAM,No policy,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,10330.47886
GCAM,No policy,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,88192.16527
GCAM,Paris - Continued ambition,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,474.3524541
GCAM,Paris - Continued ambition,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,578.7535137
GCAM,Paris - Continued ambition,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,273.7087358
GCAM,Paris - Continued ambition,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,749.9976789
GCAM,Paris - Continued ambition,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,54.31671842
GCAM,Paris - Continued ambition,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,23.56825563
GCAM,Paris - Continued ambition,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,262.1344269
GCAM,Paris - Continued ambition,Canada,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,154.783468
GCAM,Paris - Continued ambition,Central America and Caribbean,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,645.1066983
GCAM,Paris - Continued ambition,Central Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,271.0893586
GCAM,Paris - Continued ambition,China,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,4989.397047
GCAM,Paris - Continued ambition,Colombia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,7.908259625
GCAM,Paris - Continued ambition,EU-12,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,156.4828426
GCAM,Paris - Continued ambition,EU-15,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,270.1254695
GCAM,Paris - Continued ambition,European Free Trade Association,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,50.22626895
GCAM,Paris - Continued ambition,Europe_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,247.4749321
GCAM,Paris - Continued ambition,Europe_Non_EU,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,268.7371031
GCAM,Paris - Continued ambition,India,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,10292.81915
GCAM,Paris - Continued ambition,Indonesia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2791.04561
GCAM,Paris - Continued ambition,Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,408.4781578
GCAM,Paris - Continued ambition,Mexico,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,797.5273349
GCAM,Paris - Continued ambition,Middle East,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2997.159315
GCAM,Paris - Continued ambition,Pakistan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,2459.477389
GCAM,Paris - Continued ambition,Russia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1751.451652
GCAM,Paris - Continued ambition,South Africa,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,229.0041344
GCAM,Paris - Continued ambition,South America_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,437.6612411
GCAM,Paris - Continued ambition,South America_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,377.9134162
GCAM,Paris - Continued ambition,South Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,1838.899281
GCAM,Paris - Continued ambition,Southeast Asia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,4943.535301
GCAM,Paris - Continued ambition,South Korea,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,337.9179423
GCAM,Paris - Continued ambition,Taiwan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,310.0529918
GCAM,Paris - Continued ambition,United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,256.0237228
GCAM,Paris - Continued ambition,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,39707.12988
GCAM,Paris - Increased ambition,Africa_Eastern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,61.50603246
GCAM,Paris - Increased ambition,Africa_Northern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,87.53511457
GCAM,Paris - Increased ambition,Africa_Southern,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,41.18994344
GCAM,Paris - Increased ambition,Africa_Western,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,75.82311638
GCAM,Paris - Increased ambition,Argentina,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,40.64045384
GCAM,Paris - Increased ambition,Australia/New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,36.07624809
GCAM,Paris - Increased ambition,Brazil,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,2090,103.3980127
